contestId,index,name,tags,rating,solvedCount,vector
1582,C,Grandma Capa Knits a Scarf,brute force data structures greedy strings two pointers,1200.0,12740,brute force data structures greedy strings two pointers 1200.0
1582,B,Luntik and Subsequences,combinatorics math,900.0,16691,combinatorics math 900.0
1582,A,Luntik and Concerts,math,800.0,17287,math 800.0
1581,B,Diameter of Graph,constructive algorithms graphs greedy math,1200.0,10211,constructive algorithms graphs greedy math 1200.0
1581,A,CQXYM Count Permutations,combinatorics math number theory,800.0,12579,combinatorics math number theory 800.0
1580,F,Problems for Codeforces,combinatorics fft math,3300.0,109,combinatorics fft math 3300.0
1580,E,Railway Construction,brute force constructive algorithms data structures graphs shortest paths,3400.0,54,brute force constructive algorithms data structures graphs shortest paths 3400.0
1580,D,Subsequence,brute force divide and conquer dp greedy trees,2900.0,579,brute force divide and conquer dp greedy trees 2900.0
1580,C,Train Maintenance,brute force data structures implementation,2200.0,1473,brute force data structures implementation 2200.0
1580,B,Mathematics Curriculum,brute force combinatorics dp trees,2600.0,798,brute force combinatorics dp trees 2600.0
1580,A,Portal,brute force data structures dp greedy implementation,1700.0,3285,brute force data structures dp greedy implementation 1700.0
1579,G,Minimal Coverage,dp,2200.0,1902,dp 2200.0
1579,F,Array Stabilization (AND version),brute force graphs math number theory shortest paths,1700.0,4102,brute force graphs math number theory shortest paths 1700.0
1579,E2,Array Optimization by Deque,data structures greedy,1700.0,5650,data structures greedy 1700.0
1579,E1,Permutation Minimization by Deque,constructive algorithms greedy math,1000.0,19082,constructive algorithms greedy math 1000.0
1579,D,Productive Meeting,constructive algorithms graphs greedy,1400.0,13568,constructive algorithms graphs greedy 1400.0
1579,C,Ticks,greedy implementation,1500.0,9466,greedy implementation 1500.0
1579,B,Shifting Sort,implementation sortings,1100.0,16868,implementation sortings 1100.0
1579,A,Casimir's String Solitaire,math strings,800.0,34386,math strings 800.0
1578,M,The Mind,constructive algorithms interactive probabilities,2700.0,399,constructive algorithms interactive probabilities 2700.0
1578,L,Labyrinth,binary search dsu greedy,2400.0,911,binary search dsu greedy 2400.0
1578,K,Kingdom of Islands,brute force graphs implementation,2800.0,320,brute force graphs implementation 2800.0
1578,J,Just Kingdom,brute force data structures dfs and similar,3100.0,127,brute force data structures dfs and similar 3100.0
1578,I,Interactive Rays,geometry interactive,3300.0,57,geometry interactive 3300.0
1578,H,Higher Order Functions,implementation strings,1700.0,1831,implementation strings 1700.0
1578,G,Game of Chance,math probabilities,3500.0,20,math probabilities 3500.0
1578,F,Framing Pictures,geometry,2900.0,140,geometry 2900.0
1578,E,Easy Scheduling,implementation math,1200.0,3424,implementation math 1200.0
1578,D,Dragon Curve,,3200.0,38, 3200.0
1578,C,Cactus Lady and her Cing,,3500.0,7, 3500.0
1578,B,Building Forest Trails,data structures dsu,2800.0,281,data structures dsu 2800.0
1578,A,Anti-Tetris,constructive algorithms graphs shortest paths,2800.0,297,constructive algorithms graphs shortest paths 2800.0
1576,A,Communication Routing Challenge,*special,,0,*special nan
1575,M,Managing Telephone Poles,data structures geometry,2400.0,198,data structures geometry 2400.0
1575,L,Longest Array Deconstruction,data structures divide and conquer dp sortings,2100.0,984,data structures divide and conquer dp sortings 2100.0
1575,K,Knitting Batik,implementation math,2200.0,544,implementation math 2200.0
1575,J,Jeopardy of Dropped Balls,binary search brute force dsu implementation,1500.0,3221,binary search brute force dsu implementation 1500.0
1575,I,Illusions of the Desert,data structures trees,2300.0,703,data structures trees 2300.0
1575,H,Holiday Wall Ornaments,dp strings,2200.0,496,dp strings 2200.0
1575,G,GCD Festival,math number theory,2200.0,548,math number theory 2200.0
1575,F,Finding Expected Value,math,2900.0,79,math 2900.0
1575,E,Eye-Pleasing City Park Tour,data structures trees,2600.0,227,data structures trees 2600.0
1575,D,Divisible by Twenty-Five,brute force dfs and similar dp,1800.0,2077,brute force dfs and similar dp 1800.0
1575,C,Cyclic Sum,data structures fft number theory,3000.0,127,data structures fft number theory 3000.0
1575,B,Building an Amusement Park,binary search geometry,2300.0,400,binary search geometry 2300.0
1575,A,Another Sorting Problem,data structures sortings strings,1100.0,3625,data structures sortings strings 1100.0
1574,F,Occurrences,combinatorics dfs and similar dp dsu fft graphs,2700.0,514,combinatorics dfs and similar dp dsu fft graphs 2700.0
1574,E,Coloring,combinatorics constructive algorithms implementation math,2500.0,781,combinatorics constructive algorithms implementation math 2500.0
1574,D,The Strongest Build,binary search brute force data structures dfs and similar graphs greedy hashing implementation,2000.0,4004,binary search brute force data structures dfs and similar graphs greedy hashing implementation 2000.0
1574,C,Slay the Dragon,binary search greedy sortings ternary search,1300.0,14940,binary search greedy sortings ternary search 1300.0
1574,B,Combinatorics Homework,combinatorics greedy math,1100.0,16098,combinatorics greedy math 1100.0
1574,A,Regular Bracket Sequences,constructive algorithms,800.0,20491,constructive algorithms 800.0
1573,B,Swaps,greedy math sortings,1400.0,13027,greedy math sortings 1400.0
1573,A,Countdown,greedy,800.0,20310,greedy 800.0
1572,F,Stations,data structures,3400.0,177,data structures 3400.0
1572,E,Polygon,binary search dp geometry,3000.0,226,binary search dp geometry 3000.0
1572,D,Bridge Club,flows graph matchings graphs greedy,2800.0,318,flows graph matchings graphs greedy 2800.0
1572,C,Paint,dp greedy,2700.0,1183,dp greedy 2700.0
1572,B,Xor of 3,brute force constructive algorithms greedy two pointers,2500.0,1523,brute force constructive algorithms greedy two pointers 2500.0
1572,A,Book,binary search brute force data structures dp graphs implementation sortings,1800.0,7478,binary search brute force data structures dp graphs implementation sortings 1800.0
1571,J,Two Railroads,*special,3000.0,22,*special 3000.0
1571,I,Physical Examination,*special binary search data structures,3200.0,46,*special binary search data structures 3200.0
1571,H,Laser Beams,*special geometry probabilities,2900.0,34,*special geometry probabilities 2900.0
1571,G,A Battle Against a Dragon,*special data structures dp,2500.0,60,*special data structures dp 2500.0
1571,F,Kotlinforces,*special constructive algorithms dp,2000.0,152,*special constructive algorithms dp 2000.0
1571,E,Fix the String,*special bitmasks dp greedy,1700.0,267,*special bitmasks dp greedy 1700.0
1571,D,Sweepstake,*special brute force constructive algorithms implementation math,1800.0,286,*special brute force constructive algorithms implementation math 1800.0
1571,C,Rhyme,*special implementation,1800.0,330,*special implementation 1800.0
1571,B,Epic Novel,*special math,1300.0,609,*special math 1300.0
1571,A,Sequence of Comparisons,*special,800.0,1063,*special 800.0
1569,F,Palindromic Hamiltonian Path,brute force dfs and similar dp graphs hashing,3000.0,190,brute force dfs and similar dp graphs hashing 3000.0
1569,E,Playoff Restoration,bitmasks brute force hashing implementation meet-in-the-middle,2600.0,704,bitmasks brute force hashing implementation meet-in-the-middle 2600.0
1569,D,Inconvenient Pairs,binary search data structures implementation sortings two pointers,1900.0,3941,binary search data structures implementation sortings two pointers 1900.0
1569,C,Jury Meeting,combinatorics math,1500.0,10538,combinatorics math 1500.0
1569,B,Chess Tournament,constructive algorithms,1000.0,17714,constructive algorithms 1000.0
1569,A,Balanced Substring,implementation,800.0,24168,implementation 800.0
1567,F,One-Four Overload,2-sat constructive algorithms dfs and similar dsu graphs implementation,2700.0,633,2-sat constructive algorithms dfs and similar dsu graphs implementation 2700.0
1567,E,Non-Decreasing Dilemma,data structures divide and conquer math,2200.0,3117,data structures divide and conquer math 2200.0
1567,D,Expression Evaluation Error,constructive algorithms greedy implementation math,2000.0,4146,constructive algorithms greedy implementation math 2000.0
1567,C,Carrying Conundrum,bitmasks combinatorics dp math,1600.0,11035,bitmasks combinatorics dp math 1600.0
1567,B,MEXor Mixup,bitmasks greedy,1000.0,19438,bitmasks greedy 1000.0
1567,A,Domino Disaster,implementation strings,800.0,27715,implementation strings 800.0
1566,H,Xor-quiz,constructive algorithms dp interactive math number theory,3200.0,94,constructive algorithms dp interactive math number theory 3200.0
1566,G,Four Vertices,constructive algorithms data structures graphs greedy implementation shortest paths,3100.0,279,constructive algorithms data structures graphs greedy implementation shortest paths 3100.0
1566,F,Points Movement,data structures dp greedy implementation sortings,2600.0,838,data structures dp greedy implementation sortings 2600.0
1566,E,Buds Re-hanging,constructive algorithms dfs and similar dp greedy trees,2000.0,3756,constructive algorithms dfs and similar dp greedy trees 2000.0
1566,D2,Seating Arrangements (hard version) ,data structures greedy implementation sortings two pointers,1600.0,7328,data structures greedy implementation sortings two pointers 1600.0
1566,D1,Seating Arrangements (easy version) ,data structures greedy sortings,1100.0,13110,data structures greedy sortings 1100.0
1566,C,MAX-MEX Cut,bitmasks constructive algorithms dp greedy,1000.0,15930,bitmasks constructive algorithms dp greedy 1000.0
1566,B,MIN-MEX Cut,bitmasks constructive algorithms dp greedy,800.0,17994,bitmasks constructive algorithms dp greedy 800.0
1566,A,Median Maximization,binary search greedy math,800.0,20435,binary search greedy math 800.0
1562,F,Tubular Bells,interactive math number theory probabilities,2900.0,294,interactive math number theory probabilities 2900.0
1562,E,Rescue Niwen!,dp greedy string suffix structures strings,2500.0,1215,dp greedy string suffix structures strings 2500.0
1562,D2,Two Hundred Twenty One (hard version),data structures math,2200.0,1957,data structures math 2200.0
1562,D1,Two Hundred Twenty One (easy version),data structures dp math,1700.0,5799,data structures dp math 1700.0
1562,C,Rings,constructive algorithms math,1500.0,11986,constructive algorithms math 1500.0
1562,B,Scenes From a Memory,brute force constructive algorithms implementation math number theory,1000.0,18160,brute force constructive algorithms implementation math number theory 1000.0
1562,A,The Miracle and the Sleeper,greedy math,800.0,24278,greedy math 800.0
1561,D1,Up the Strip (simplified version),brute force data structures dp math number theory,1700.0,4986,brute force data structures dp math number theory 1700.0
1561,C,Deep Down Below,binary search greedy sortings,1300.0,12315,binary search greedy sortings 1300.0
1561,A,Simply Strange Sort,brute force implementation sortings,800.0,16161,brute force implementation sortings 800.0
1560,F2,Nearest Beautiful Number (hard version),bitmasks brute force constructive algorithms dfs and similar dp greedy,2100.0,3768,bitmasks brute force constructive algorithms dfs and similar dp greedy 2100.0
1560,F1,Nearest Beautiful Number (easy version),binary search bitmasks brute force constructive algorithms dfs and similar greedy,1900.0,5312,binary search bitmasks brute force constructive algorithms dfs and similar greedy 1900.0
1560,E,Polycarp and String Transformation,binary search implementation sortings strings,1800.0,6944,binary search implementation sortings strings 1800.0
1560,D,Make a Power of Two,greedy math strings,1300.0,16256,greedy math strings 1300.0
1560,C,Infinity Table,implementation math,800.0,24670,implementation math 800.0
1560,B,Who's Opposite?,math,800.0,31756,math 800.0
1560,A,Dislike of Threes,implementation,800.0,46472,implementation 800.0
1559,E,Mocha and Stars,combinatorics dp fft math number theory,2200.0,2040,combinatorics dp fft math number theory 2200.0
1559,D2,Mocha and Diana (Hard Version),brute force constructive algorithms dfs and similar dsu graphs greedy trees two pointers,2500.0,2282,brute force constructive algorithms dfs and similar dsu graphs greedy trees two pointers 2500.0
1559,D1,Mocha and Diana (Easy Version),brute force constructive algorithms dsu graphs greedy trees,1400.0,12049,brute force constructive algorithms dsu graphs greedy trees 1400.0
